"";"Ano";"UF";"CAPITAL";"RM_RIDE";"V1008";"V1012";"V1013";"V1016";"Estrato";"UPA";"V1022";"V1023";"V1030";"V1031";"V1032";"posest";"A001";"A001A";"A001B1";"A001B2";"A001B3";"A002";"A003";"A004";"A005";"B0011";"B0012";"B0013";"B0014";"B0015";"B0016";"B0017";"B0018";"B0019";"B00110";"B00111";"B00112";"B002";"B0031";"B0032";"B0033";"B0034";"B0035";"B0036";"B0037";"B0041";"B0042";"B0043";"B0044";"B0045";"B0046";"B005";"B006";"B007";"C001";"C002";"C003";"C004";"C005";"C0051";"C0052";"C0053";"C006";"C007";"C007A";"C007B";"C007C";"C007D";"C007E";"C007E1";"C007E2";"C008";"C009";"C010";"C0101";"C01011";"C01012";"C0102";"C01021";"C01022";"C0103";"C0104";"C011A";"C011A1";"C011A11";"C011A12";"C011A2";"C011A21";"C011A22";"C012";"C013";"C014";"C015";"C016";"C017A";"D0011";"D0013";"D0021";"D0023";"D0031";"D0033";"D0041";"D0043";"D0051";"D0053";"D0061";"D0063";"D0071";"D0073";"F001";"F0021";"F0022";"F0061";"F006"
"3977";2020;11;NA;NA;1;1;5;1;1152013;110004107;1;4;150235;400,62068966;474,63094405;1124;1;1;11;5;1985;34;2;2;2;2;2;2;1;1;1;1;2;2;2;1;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;2;2;2;2;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;3;1;24;NA;NA;NA;20;10;1;1;2;400;NA;NA;NA;NA;NA;1;1;0;0;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;1;121;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;2
"3978";2020;11;NA;NA;1;1;5;1;1152013;110004107;1;4;139963;400,62068966;450,4352688;1122;3;5;24;1;2005;15;2;4;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;2;NA;2;NA;1;121;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;2
"3979";2020;11;NA;NA;1;1;5;1;1152013;110004107;1;4;146160;400,62068966;555,7327796;1112;4;5;4;11;2005;14;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;2;NA;2;NA;1;121;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;2
"3980";2020;11;NA;NA;1;1;5;1;1152013;110004107;1;4;133809;400,62068966;465,94545111;1121;5;5;20;4;2012;8;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;1;121;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;2
"3981";2020;11;NA;NA;1;1;5;1;1152013;110004107;1;4;122285;400,62068966;491,91292282;1115;2;2;23;7;1973;46;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;3;13;1;NA;NA;NA;40;30;1;1;3;750;NA;NA;NA;NA;NA;1;1;2;350;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;1;121;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;2
"3982";2020;11;NA;NA;3;2;5;1;1152013;110004107;1;4;152194;400,62068966;415,99717514;1114;1;1;3;12;1982;37;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;7;NA;NA;12;1;NA;NA;NA;40;16;1;1;0;70;NA;NA;NA;NA;NA;1;1;3;700;NA;NA;NA;1;NA;2;NA;NA;NA;1;1145;2;NA;1;170;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3983";2020;11;NA;NA;3;2;5;1;1152013;110004107;1;4;154290;400,62068966;449,64728698;1123;2;2;25;4;1993;27;2;4;2;2;2;2;2;1;2;2;2;2;2;2;2;1;NA;NA;NA;NA;NA;NA;NA;1;2;2;2;2;2;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;1;1145;2;NA;1;170;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3984";2020;11;NA;NA;3;2;5;1;1152013;110004107;1;4;146160;400,62068966;555,7327796;1112;3;4;4;11;2009;10;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1145;2;NA;1;170;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3985";2020;11;NA;NA;3;2;5;1;1152013;110004107;1;4;140194;400,62068966;521,24343343;1111;4;4;27;6;2015;4;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1145;2;NA;1;170;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3986";2020;11;NA;NA;4;2;5;1;1152013;110004107;1;4;32568;400,62068966;328,25553846;1118;1;1;6;5;1944;76;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;2;7;NA;NA;12;1;NA;NA;NA;30;30;1;NA;NA;NA;2;2;350;NA;NA;1;NA;NA;NA;2;1;300;1;NA;2;NA;NA;NA;1;2290;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;3
"3987";2020;11;NA;NA;4;2;5;1;1152013;110004107;1;4;33374;400,62068966;324,40605066;1128;2;2;25;12;1940;79;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;1;2290;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;3
"3988";2020;11;NA;NA;4;2;5;1;1152013;110004107;1;4;122285;400,62068966;491,91292282;1115;3;4;11;2;1976;44;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;1;7;NA;NA;12;1;NA;NA;NA;30;30;1;1;0;50;NA;NA;NA;NA;NA;1;1;0;50;NA;NA;NA;1;NA;2;NA;NA;NA;1;2290;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;3
"3989";2020;11;NA;NA;9;1;5;1;1152013;110004107;1;4;124609;400,62068966;395,27617724;1125;1;1;28;5;1978;41;2;4;3;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;1;2;11;NA;NA;NA;48;48;1;1;4;1045;NA;NA;NA;NA;NA;1;1;4;1045;NA;NA;NA;1;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3990";2020;11;NA;NA;9;1;5;1;1152013;110004107;1;4;146160;400,62068966;555,7327796;1112;3;5;29;6;2001;18;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;2;NA;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3991";2020;11;NA;NA;9;1;5;1;1152013;110004107;1;4;139963;400,62068966;450,4352688;1122;4;5;22;7;2006;13;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3992";2020;11;NA;NA;9;1;5;1;1152013;110004107;1;4;122285;400,62068966;491,91292282;1115;2;2;2;10;1970;49;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;2;NA;2;NA;2;NA;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"3993";2020;11;NA;NA;10;1;5;1;1152013;110004107;1;4;146160;400,62068966;555,7327796;1112;1;1;8;6;2002;17;1;4;3;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;5;NA;NA;2;NA
"3994";2020;11;NA;NA;10;1;5;1;1152013;110004107;1;4;157421;400,62068966;546,27435897;1113;2;12;14;9;1996;23;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;5;NA;NA;2;NA
"3995";2020;11;NA;NA;11;2;5;1;1152013;110004107;1;4;152194;400,62068966;415,99717514;1114;1;1;5;4;1989;31;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;NA;NA;NA;NA;1;4;NA;1;36;3;NA;NA;NA;40;0;1;1;4;1145;NA;NA;NA;NA;NA;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"3996";2020;11;NA;NA;11;2;5;1;1152013;110004107;1;4;154290;400,62068966;449,64728698;1123;2;2;17;2;1992;28;2;4;5;2;1;1;2;2;2;1;2;1;9;2;2;2;1;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"3997";2020;11;NA;NA;11;2;5;1;1152013;110004107;1;4;139963;400,62068966;450,4352688;1122;3;4;29;6;2009;10;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"3998";2020;11;NA;NA;11;2;5;1;1152013;110004107;1;4;139963;400,62068966;450,4352688;1122;4;4;23;4;2010;10;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;2
"3999";2020;11;NA;NA;13;3;5;1;1152013;110004107;1;4;90903;400,62068966;417,65517603;1126;1;1;20;1;1962;58;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;4;2;1;1045;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"4000";2020;11;NA;NA;13;3;5;1;1152013;110004107;1;4;152194;400,62068966;415,99717514;1114;2;5;99;99;9999;33;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;3;1;24;NA;NA;NA;40;1;1;1;2;500;NA;NA;NA;NA;NA;1;1;2;350;NA;NA;NA;1;NA;1;NA;NA;NA;1;1045;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"4001";2020;11;NA;NA;13;3;5;1;1152013;110004107;1;4;140194;400,62068966;521,24343343;1111;4;10;15;8;2013;6;1;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1045;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"4002";2020;11;NA;NA;13;3;5;1;1152013;110004107;1;4;152194;400,62068966;415,99717514;1114;3;5;16;4;1990;30;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;3;1;24;NA;NA;NA;40;1;1;1;1;300;NA;NA;NA;NA;NA;1;1;2;350;NA;NA;NA;1;NA;1;NA;NA;NA;1;1045;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"4003";2020;11;NA;NA;14;2;5;1;1152013;110004107;1;4;90903;400,62068966;417,65517603;1126;1;1;15;2;1965;55;2;4;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;4;2;1;1145;2;NA;1;130;2;NA;1;1200;2;NA;2;NA;6;NA;NA;1;1
"4004";2020;11;NA;NA;14;2;5;1;1152013;110004107;1;4;32568;400,62068966;328,25553846;1118;2;2;7;8;1947;72;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;2;1;1145;2;NA;1;130;2;NA;1;1200;2;NA;2;NA;6;NA;NA;1;1
"4005";2020;11;NA;NA;14;2;5;1;1152013;110004107;1;4;157421;400,62068966;546,27435897;1113;3;4;28;6;1992;27;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;1;1;1145;2;NA;1;130;2;NA;1;1200;2;NA;2;NA;6;NA;NA;1;1
"4006";2020;11;NA;NA;14;2;5;1;1152013;110004107;1;4;154290;400,62068966;449,64728698;1123;4;7;30;11;1998;21;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;1;1;1145;2;NA;1;130;2;NA;1;1200;2;NA;2;NA;6;NA;NA;1;1
"4007";2020;11;NA;NA;14;2;5;1;1152013;110004107;1;4;140194;400,62068966;521,24343343;1111;5;10;22;6;2015;4;1;4;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1145;2;NA;1;130;2;NA;1;1200;2;NA;2;NA;6;NA;NA;1;1
"4008";2020;11;NA;NA;1;4;5;1;1152013;110000602;1;4;124609;225,61134881;222,60156254;1125;1;1;10;2;1975;45;2;1;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;NA;NA;NA;NA;NA;2;5;3;2;27;20;NA;NA;NA;40;0;1;1;6;3200;NA;NA;NA;NA;NA;1;1;5;1800;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"4009";2020;11;NA;NA;1;4;5;1;1152013;110000602;1;4;157421;225,61134881;307,63686982;1113;2;5;7;9;1995;24;1;1;4;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"4010";2020;11;NA;NA;3;2;5;1;1152013;110000602;1;4;150235;225,61134881;267,29055748;1124;1;1;7;3;1983;37;2;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;3;1;24;NA;NA;NA;16;16;1;1;2;400;NA;NA;NA;NA;NA;1;1;2;400;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;1;200;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"4011";2020;11;NA;NA;3;2;5;1;1152013;110000602;1;4;122285;225,61134881;277,02298179;1115;2;2;13;6;1978;41;1;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;1;NA;3;1;24;NA;NA;NA;20;24;1;1;2;500;NA;NA;NA;NA;NA;1;1;2;500;NA;NA;NA;1;NA;2;NA;NA;NA;2;NA;2;NA;1;200;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"4012";2020;11;NA;NA;3;2;5;1;1152013;110000602;1;4;146160;225,61134881;312,96342207;1112;3;4;17;9;2007;12;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;1;200;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"4013";2020;11;NA;NA;3;2;5;1;1152013;110000602;1;4;140194;225,61134881;293,54059117;1111;4;4;23;11;2014;5;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;1;200;2;NA;1;1200;2;NA;2;NA;1;NA;NA;1;1
"4014";2020;11;NA;NA;5;3;5;1;1152013;110000602;1;4;157421;225,61134881;307,63686982;1113;1;1;9;10;1998;21;1;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;NA;3;17;12;NA;NA;NA;8;8;1;1;4;1048;NA;NA;NA;NA;NA;1;1;4;1048;NA;NA;NA;1;NA;1;NA;NA;NA;2;NA;2;NA;2;NA;2;NA;1;600;2;NA;2;NA;1;NA;NA;1;1
"4015";2020;11;NA;NA;6;1;5;1;1152013;110000602;1;4;95096;225,61134881;248,28189911;1116;1;1;10;12;1967;52;1;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;980;2;NA;2;NA;2;NA;1;600;1;1096;2;NA;1;NA;NA;1;1
"4016";2020;11;NA;NA;6;1;5;1;1152013;110000602;1;4;54453;225,61134881;201,79263744;1127;2;2;15;8;1950;69;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;2;1;980;2;NA;2;NA;2;NA;1;600;1;1096;2;NA;1;NA;NA;1;1
"4017";2020;11;NA;NA;6;1;5;1;1152013;110000602;1;4;157421;225,61134881;307,63686982;1113;3;10;30;11;1993;26;1;4;5;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;1;1;980;2;NA;2;NA;2;NA;1;600;1;1096;2;NA;1;NA;NA;1;1
"4018";2020;11;NA;NA;7;2;5;1;1152013;110000602;1;4;122285;225,61134881;277,02298179;1115;1;1;10;12;1979;40;1;4;5;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;1;5;2;2;29;17;NA;NA;NA;24;24;1;1;6;7000;NA;NA;NA;NA;NA;1;1;6;3500;NA;NA;NA;1;NA;NA;NA;NA;NA;1;998;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
"4019";2020;11;NA;NA;7;2;5;1;1152013;110000602;1;4;54453;225,61134881;201,79263744;1127;2;8;17;5;1953;66;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;6;2;1;998;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;NA;NA;1;1
